step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
8,PAYMENT,10251.44,C1513167565,0,0,M1485336569,0,0,0,0
8,PAYMENT,10255.58,C1288007780,0,0,M1450339698,0,0,0,0
8,PAYMENT,10255.87,C798768004,0,0,M437597103,0,0,0,0
8,PAYMENT,10257.49,C1088995607,19475,9217.51,M621053594,0,0,0,0
8,PAYMENT,10268.16,C1164062582,0,0,M2057301567,0,0,0,0
8,PAYMENT,10271,C2072432532,21332,11061,M476925748,0,0,0,0
8,PAYMENT,10281.13,C1619385215,0,0,M1251987120,0,0,0,0
8,PAYMENT,10283.27,C1126363642,42195,31911.73,M327959731,0,0,0,0
8,PAYMENT,10285.83,C1511386192,10099,0,M1576221393,0,0,0,0
8,PAYMENT,10288.42,C715906278,310844.25,300555.83,M1056386377,0,0,0,0
8,PAYMENT,10297.28,C543046661,797019,786721.72,M1484584448,0,0,0,0
8,PAYMENT,10300.99,C2007231839,0,0,M1890307705,0,0,0,0
8,PAYMENT,10311.41,C1540477411,10039,0,M1283911679,0,0,0,0
8,PAYMENT,10311.87,C865276083,0,0,M1084883433,0,0,0,0
8,PAYMENT,10317.58,C367493949,102988,92670.42,M650147221,0,0,0,0
8,PAYMENT,10322.49,C2035733269,10475.66,153.17,M827615293,0,0,0,0
8,PAYMENT,10324.03,C2001755150,107691,97366.97,M468309489,0,0,0,0
8,PAYMENT,10324.53,C1207339684,240471.77,230147.25,M1846813183,0,0,0,0
8,PAYMENT,10325.71,C511208456,187,0,M481126602,0,0,0,0
8,PAYMENT,10326.9,C159042716,13482.32,3155.42,M1542490767,0,0,0,0
8,PAYMENT,10336.73,C1608815445,0,0,M745452187,0,0,0,0
8,PAYMENT,10337.48,C115128668,106717,96379.52,M1505031405,0,0,0,0
8,PAYMENT,10340.55,C1845778021,4943675.47,4933334.92,M1882757289,0,0,0,0
8,PAYMENT,10348.23,C1814841034,0,0,M1316897063,0,0,0,0
8,PAYMENT,10349.18,C932879787,0,0,M902010316,0,0,0,0
8,PAYMENT,10349.22,C1801074166,212204.73,201855.52,M1870838648,0,0,0,0
8,PAYMENT,10358.22,C501638209,50816,40457.78,M1057815606,0,0,0,0
8,PAYMENT,10360.12,C192284674,209731.89,199371.76,M34136752,0,0,0,0
8,PAYMENT,10362.2,C688520655,62232,51869.8,M151368577,0,0,0,0
8,PAYMENT,10366.79,C663754136,10114,0,M300704177,0,0,0,0
8,PAYMENT,10368.86,C266485301,0,0,M1595633599,0,0,0,0
8,PAYMENT,10368.91,C1890494995,75923,65554.09,M508405148,0,0,0,0
8,PAYMENT,10370.93,C1777118353,0,0,M240229117,0,0,0,0
8,PAYMENT,10373.65,C1944850264,0,0,M915514572,0,0,0,0
8,PAYMENT,10373.73,C2082561181,0,0,M1177742051,0,0,0,0
8,PAYMENT,10375.59,C1234385850,10314,0,M83301267,0,0,0,0
8,PAYMENT,10379.72,C2079068994,95682,85302.28,M666113837,0,0,0,0
8,PAYMENT,10384.1,C1030650572,10759,374.9,M446693857,0,0,0,0
8,PAYMENT,10396.48,C8300243,17723,7326.52,M1707583366,0,0,0,0
8,PAYMENT,10401.66,C599552182,0,0,M901262414,0,0,0,0
8,PAYMENT,10405.11,C664138376,243,0,M106772072,0,0,0,0
8,PAYMENT,10406.3,C1656856794,0,0,M440756382,0,0,0,0
8,PAYMENT,10412.14,C1165976802,0,0,M1561297066,0,0,0,0
8,PAYMENT,10415.22,C1857518319,590,0,M1320279615,0,0,0,0
8,PAYMENT,10415.62,C1047025651,0,0,M2064723866,0,0,0,0
8,PAYMENT,10420.02,C484267477,290351,279930.98,M1897654968,0,0,0,0
8,PAYMENT,10424.1,C2042545203,2734999.35,2724575.25,M1086042677,0,0,0,0
8,PAYMENT,10429.27,C246743306,0,0,M1794907886,0,0,0,0
8,PAYMENT,10440.89,C675318487,35529,25088.11,M1847406239,0,0,0,0
8,PAYMENT,10450.65,C390936900,11034,583.35,M1463177359,0,0,0,0
8,PAYMENT,10456.23,C133455229,15181,4724.77,M1187484134,0,0,0,0
8,PAYMENT,10456.41,C1539224946,0,0,M1420561310,0,0,0,0
8,PAYMENT,10465.19,C791317730,28066.02,17600.83,M1932384587,0,0,0,0
8,PAYMENT,10468.08,C98256073,0,0,M544576731,0,0,0,0
8,PAYMENT,10470.31,C188015739,208436.6,197966.29,M2072121826,0,0,0,0
8,PAYMENT,10474.72,C16329609,0,0,M802366830,0,0,0,0
8,PAYMENT,10476.5,C856780857,23458.02,12981.52,M964580158,0,0,0,0
8,PAYMENT,10476.81,C1658790613,0,0,M2055259571,0,0,0,0
8,PAYMENT,10486.86,C172679082,0,0,M44886040,0,0,0,0
8,PAYMENT,10487.53,C301699559,393751.53,383264,M813257205,0,0,0,0
8,PAYMENT,10491.07,C567723962,2526467.87,2515976.8,M1820202967,0,0,0,0
8,PAYMENT,10492.3,C1823240976,0,0,M257733880,0,0,0,0
8,PAYMENT,10500.88,C942867520,11565,1064.12,M664892801,0,0,0,0
8,PAYMENT,10504.04,C1285303724,101332,90827.96,M650782336,0,0,0,0
8,PAYMENT,10505.11,C1426361217,0,0,M1012280371,0,0,0,0
8,PAYMENT,10505.58,C337313357,58923,48417.42,M1181531093,0,0,0,0
8,PAYMENT,10512.19,C1617781336,90346,79833.81,M432154986,0,0,0,0
8,PAYMENT,10514.5,C835058499,0,0,M1420625128,0,0,0,0
8,PAYMENT,10514.52,C74427408,116635.63,106121.11,M1485687853,0,0,0,0
8,PAYMENT,10524.53,C1925063024,688924,678399.47,M1147159485,0,0,0,0
8,PAYMENT,10526.25,C829514442,10556,29.75,M1873607804,0,0,0,0
8,PAYMENT,10527.39,C1525883451,232945.44,222418.05,M215473896,0,0,0,0
8,PAYMENT,10534.09,C2074023169,661,0,M1113442710,0,0,0,0
8,PAYMENT,10539.67,C401855970,20373,9833.33,M84866717,0,0,0,0
8,PAYMENT,10540.72,C296906813,0,0,M691438249,0,0,0,0
8,PAYMENT,10543.63,C807099870,919604.21,909060.59,M1769665845,0,0,0,0
8,PAYMENT,10546.81,C1586884288,26832,16285.19,M248661536,0,0,0,0
8,PAYMENT,10547.48,C1512773080,324718.56,314171.08,M1325923139,0,0,0,0
8,PAYMENT,10548.86,C1366507566,637951.35,627402.49,M505452467,0,0,0,0
8,PAYMENT,10549.04,C1744043556,128515.67,117966.63,M518608970,0,0,0,0
8,PAYMENT,10554.52,C1595731267,20621,10066.48,M1655207924,0,0,0,0
8,PAYMENT,10559.12,C560715723,13761,3201.88,M1843420945,0,0,0,0
8,PAYMENT,10563.09,C958527558,33469,22905.91,M879316065,0,0,0,0
8,PAYMENT,10563.93,C1429644301,48322,37758.07,M1935223222,0,0,0,0
8,PAYMENT,10574.43,C1931965596,163404.28,152829.85,M1430385874,0,0,0,0
8,PAYMENT,10578.64,C1116302309,0,0,M2003962429,0,0,0,0
8,PAYMENT,10580.71,C2018545795,96850.34,86269.63,M463755901,0,0,0,0
8,PAYMENT,10585.62,C1826026740,45493,34907.38,M932046366,0,0,0,0
8,PAYMENT,10587.28,C492457459,49959,39371.72,M1408738192,0,0,0,0
8,PAYMENT,10589.6,C1826875693,51728,41138.4,M974784761,0,0,0,0
8,PAYMENT,10599.29,C154311019,33158,22558.71,M1808290905,0,0,0,0
8,PAYMENT,10602.59,C1817519044,0,0,M1469278723,0,0,0,0
8,PAYMENT,10614.89,C1310519612,39514.82,28899.94,M995588714,0,0,0,0
8,PAYMENT,10615.04,C116539587,11260,644.96,M977510391,0,0,0,0
8,PAYMENT,10618.12,C1001960677,23659,13040.88,M427392626,0,0,0,0
8,PAYMENT,10623.76,C2135828131,344,0,M31440957,0,0,0,0
8,PAYMENT,10630.48,C1279974750,219355.69,208725.21,M1696121504,0,0,0,0
8,PAYMENT,10651.26,C656028320,0,0,M1272216757,0,0,0,0
8,PAYMENT,10654.63,C756731495,34775.29,24120.67,M177400647,0,0,0,0
8,PAYMENT,10654.81,C480886755,964845.69,954190.88,M947124636,0,0,0,0
8,PAYMENT,10659.71,C1439005620,0,0,M1355360957,0,0,0,0
8,PAYMENT,10663.21,C1783395916,10166,0,M1090907060,0,0,0,0
8,PAYMENT,10663.89,C756437455,16462,5798.11,M1534196620,0,0,0,0
8,PAYMENT,10675.9,C999983733,13787,3111.1,M248892114,0,0,0,0
8,PAYMENT,10675.98,C389904492,903,0,M449306000,0,0,0,0
8,PAYMENT,10677.72,C1932801080,20195,9517.28,M1052437700,0,0,0,0
8,PAYMENT,10685.48,C1526184389,204426.72,193741.24,M1348274608,0,0,0,0
8,PAYMENT,10698.86,C1171326651,22345,11646.14,M547496283,0,0,0,0
8,PAYMENT,10699.24,C1894617440,156547.72,145848.48,M216032874,0,0,0,0
8,PAYMENT,10700.06,C1372818577,0,0,M168728649,0,0,0,0
8,PAYMENT,10718.2,C1850626572,139884.26,129166.06,M1406401193,0,0,0,0
8,PAYMENT,10722.42,C1997705478,0,0,M1803845616,0,0,0,0
8,PAYMENT,10730.27,C551316734,77299.67,66569.4,M2129215194,0,0,0,0
8,PAYMENT,10734.37,C1656015857,0,0,M1610357243,0,0,0,0
8,PAYMENT,10737.29,C371263525,106549,95811.71,M545666041,0,0,0,0
8,PAYMENT,10738.7,C1173779876,0,0,M1475711030,0,0,0,0
8,PAYMENT,10738.87,C1639568732,9116.71,0,M1847777116,0,0,0,0
8,PAYMENT,10751.8,C925544125,142657,131905.2,M836526608,0,0,0,0
8,PAYMENT,10757.22,C1342278203,9965,0,M981482719,0,0,0,0
8,PAYMENT,10758.94,C1313209803,1184956.16,1174197.22,M1124830490,0,0,0,0
8,PAYMENT,10760.66,C1656379204,0,0,M1109840642,0,0,0,0
8,PAYMENT,10770.56,C770452290,0,0,M1334589377,0,0,0,0
8,PAYMENT,10778.7,C1209581148,86970.49,76191.79,M1084411479,0,0,0,0
8,PAYMENT,10782.93,C1948560607,0,0,M427925708,0,0,0,0
8,PAYMENT,10788.14,C603411930,0,0,M1933353960,0,0,0,0
8,PAYMENT,10788.79,C1723350746,0,0,M1108314788,0,0,0,0
8,PAYMENT,10794.88,C2120882449,2129,0,M632882685,0,0,0,0
8,PAYMENT,10797.15,C20023499,0,0,M674774763,0,0,0,0
8,PAYMENT,10808.84,C773391167,100170,89361.16,M1799012282,0,0,0,0
8,PAYMENT,10809.01,C407751624,111323.21,100514.2,M348863264,0,0,0,0
8,PAYMENT,10809.94,C1144708025,24666.13,13856.2,M1202760240,0,0,0,0
8,PAYMENT,10812.67,C495924072,30915,20102.33,M768606822,0,0,0,0
8,PAYMENT,10814.49,C1484629600,12525,1710.51,M811540312,0,0,0,0
8,PAYMENT,10815.99,C788888325,21556.57,10740.58,M17292032,0,0,0,0
8,PAYMENT,10817.83,C975458900,38444.25,27626.42,M359865679,0,0,0,0
8,PAYMENT,10819.92,C1119315123,17759.98,6940.06,M992723405,0,0,0,0
8,PAYMENT,10825.89,C1632629072,182886.26,172060.37,M1594914946,0,0,0,0
8,PAYMENT,10827.33,C1250753914,100418,89590.67,M1735534775,0,0,0,0
8,PAYMENT,10830.44,C337158092,20557,9726.56,M989581821,0,0,0,0
8,PAYMENT,10830.72,C1753704986,21018,10187.28,M1037917490,0,0,0,0
8,PAYMENT,10835.83,C1271202494,713434.81,702598.98,M1648859271,0,0,0,0
8,PAYMENT,10852.65,C2019316241,26723.25,15870.6,M1551563628,0,0,0,0
8,PAYMENT,10855.96,C692923961,56,0,M603445758,0,0,0,0
8,PAYMENT,10858,C2005055216,47293.5,36435.5,M20700953,0,0,0,0
8,PAYMENT,10859.76,C223978589,199352.76,188493,M1924116195,0,0,0,0
8,PAYMENT,10869.79,C1266197127,25143.39,14273.6,M1828967828,0,0,0,0
8,PAYMENT,10871.72,C1423799153,4837020.44,4826148.73,M2109595035,0,0,0,0
8,PAYMENT,10875.07,C1091608967,500,0,M1109811596,0,0,0,0
8,PAYMENT,10878.86,C1105194601,1001,0,M1712015745,0,0,0,0
8,PAYMENT,10881.35,C286437679,109307,98425.65,M772550276,0,0,0,0
8,PAYMENT,10887.75,C1397951835,284058.08,273170.33,M1986311447,0,0,0,0
8,PAYMENT,10895.67,C436128032,1256713.15,1245817.49,M1812430569,0,0,0,0
8,PAYMENT,10896.43,C614065373,0,0,M1535946523,0,0,0,0
8,PAYMENT,10902.61,C2019128739,2503327.65,2492425.04,M1172342224,0,0,0,0
8,PAYMENT,10918.98,C1433998659,11232,313.02,M852675340,0,0,0,0
8,PAYMENT,10923.29,C669105782,100433,89509.71,M1361294362,0,0,0,0
8,PAYMENT,10924.13,C1264502794,0,0,M2103646338,0,0,0,0
8,PAYMENT,10931.02,C1190602307,162396.55,151465.54,M1475659078,0,0,0,0
8,PAYMENT,10943.37,C88665173,642,0,M1693304652,0,0,0,0
8,PAYMENT,10944.95,C1402293619,0,0,M1086945641,0,0,0,0
8,PAYMENT,10947.66,C2098809550,170,0,M1462909495,0,0,0,0
8,PAYMENT,10948.26,C751233782,11043,94.74,M434068159,0,0,0,0
8,PAYMENT,10949.03,C256236350,0,0,M969894448,0,0,0,0
8,PAYMENT,10954.36,C90010615,48844.28,37889.93,M556246676,0,0,0,0
8,PAYMENT,10955.64,C335827787,306882.71,295927.07,M409639681,0,0,0,0
8,PAYMENT,10956.93,C2072921345,26536,15579.07,M1369929792,0,0,0,0
8,PAYMENT,10961.09,C1215627704,0,0,M1963689324,0,0,0,0
8,PAYMENT,10963.41,C1452326374,119,0,M84437966,0,0,0,0
8,PAYMENT,10967.24,C1414447774,11581,613.76,M1693397348,0,0,0,0
8,PAYMENT,10970.65,C2020543989,116930.41,105959.77,M689462100,0,0,0,0
8,PAYMENT,10975.68,C1562038899,271858,260882.32,M1366921090,0,0,0,0
8,PAYMENT,10985.41,C1425044325,15245,4259.59,M1393603109,0,0,0,0
8,PAYMENT,10986.32,C2039999923,20463,9476.68,M1257755465,0,0,0,0
8,PAYMENT,10991.88,C1405839580,18950,7958.12,M1929305477,0,0,0,0
8,PAYMENT,10991.92,C253367944,0,0,M1157835427,0,0,0,0
8,PAYMENT,10992.18,C1457762009,10719,0,M1199287096,0,0,0,0
8,PAYMENT,10996.58,C274755477,214520,203523.42,M565871587,0,0,0,0
8,PAYMENT,10997.08,C1061133744,664762,653764.92,M506209748,0,0,0,0
8,PAYMENT,10998.11,C1760511301,0,0,M1236667587,0,0,0,0
8,PAYMENT,10998.87,C666741106,0,0,M1251133153,0,0,0,0
8,PAYMENT,11002.89,C526401834,24672,13669.11,M1034417982,0,0,0,0
8,PAYMENT,11004.52,C2145460268,8015,0,M1013061691,0,0,0,0
8,PAYMENT,11015.33,C1882629549,1136388.45,1125373.12,M1205273698,0,0,0,0
8,PAYMENT,11020.46,C1316243211,21477,10456.54,M505781805,0,0,0,0
8,PAYMENT,11022.88,C586994903,129302,118279.12,M1849378579,0,0,0,0
8,PAYMENT,11023.56,C1047802357,6484,0,M1330630963,0,0,0,0
8,PAYMENT,11035.65,C1525882751,2636409.32,2625373.67,M384861822,0,0,0,0
8,PAYMENT,11043.4,C833123005,416,0,M46563182,0,0,0,0
8,PAYMENT,11044.17,C1170777599,13370,2325.83,M1786371787,0,0,0,0
8,PAYMENT,11045.89,C1802644632,1207165.99,1196120.1,M1985668144,0,0,0,0
8,PAYMENT,11049.85,C1106943041,0,0,M1699315785,0,0,0,0
8,PAYMENT,11064.18,C578505703,0,0,M1927420205,0,0,0,0
8,PAYMENT,11067.11,C1944839039,146574.68,135507.57,M315108889,0,0,0,0
8,PAYMENT,11070.19,C1135580922,0,0,M1245993492,0,0,0,0
8,PAYMENT,11079.21,C1151042687,7001,0,M398795746,0,0,0,0
8,PAYMENT,11088.24,C86796021,387676.92,376588.69,M1144148971,0,0,0,0
8,PAYMENT,11088.56,C1558054734,0,0,M1156658546,0,0,0,0
8,PAYMENT,11088.92,C1551162395,185544.63,174455.71,M1652554005,0,0,0,0
8,PAYMENT,11098.03,C1111757962,21678,10579.97,M1467927386,0,0,0,0
8,PAYMENT,11101.47,C143327409,20395,9293.53,M1816834020,0,0,0,0
8,PAYMENT,11106.23,C1549118870,942,0,M1289490255,0,0,0,0
8,PAYMENT,11119.16,C1630236204,236,0,M1162766641,0,0,0,0
8,PAYMENT,11122.81,C2081244091,51693.04,40570.24,M829190748,0,0,0,0
8,PAYMENT,11122.96,C279205642,0,0,M674334719,0,0,0,0
8,PAYMENT,11127.55,C66445197,4201,0,M1939418839,0,0,0,0
8,PAYMENT,11128.75,C988178224,384,0,M16305527,0,0,0,0
8,PAYMENT,11129.56,C1949437390,0,0,M30100200,0,0,0,0
8,PAYMENT,11131.42,C363159401,19982,8850.58,M15686276,0,0,0,0
8,PAYMENT,11135.93,C540941935,207138.93,196003,M475601084,0,0,0,0
8,PAYMENT,11142.49,C610269729,90739,79596.51,M1647784620,0,0,0,0
8,PAYMENT,11149.48,C1773967453,64004.57,52855.08,M674921851,0,0,0,0
8,PAYMENT,11149.51,C1071273853,25018,13868.49,M1426727068,0,0,0,0
8,PAYMENT,11152.09,C1128291045,0,0,M1254542588,0,0,0,0
8,PAYMENT,11155.78,C543101164,1103,0,M1165896138,0,0,0,0
8,PAYMENT,11158.13,C955816962,7108,0,M1874289597,0,0,0,0
8,PAYMENT,11162.11,C1298182295,9657.69,0,M1755493262,0,0,0,0
8,PAYMENT,11167.59,C359807873,40978,29810.41,M414136086,0,0,0,0
8,PAYMENT,11170.03,C1266440885,51928,40757.97,M858127862,0,0,0,0
8,PAYMENT,11171.46,C2039550308,330,0,M1341057106,0,0,0,0
8,PAYMENT,11189.3,C1973764766,0,0,M2106622700,0,0,0,0
8,PAYMENT,11200.72,C1588429374,61477.06,50276.34,M738327740,0,0,0,0
8,PAYMENT,11201.74,C398888590,1174197.22,1162995.49,M1944360353,0,0,0,0
8,PAYMENT,11202.03,C1354302773,0,0,M1119145556,0,0,0,0
8,PAYMENT,11204.67,C1636041851,118051,106846.33,M356932869,0,0,0,0
8,PAYMENT,11205.49,C1913649901,0,0,M1696779121,0,0,0,0
8,PAYMENT,11217.14,C767924310,152863,141645.86,M2140138909,0,0,0,0
8,PAYMENT,11221.14,C2129448187,52444.53,41223.38,M65565171,0,0,0,0
8,PAYMENT,11224.17,C703680127,190,0,M1471780050,0,0,0,0
8,PAYMENT,11230.32,C277526823,596760,585529.68,M1713675305,0,0,0,0
8,PAYMENT,11231.74,C977962665,301720,290488.26,M612223269,0,0,0,0
8,PAYMENT,11231.97,C2101850381,0,0,M1128144161,0,0,0,0
8,PAYMENT,11236.16,C472660569,21836,10599.84,M1812377995,0,0,0,0
8,PAYMENT,11236.76,C1450207935,0,0,M714602915,0,0,0,0
8,PAYMENT,11242.65,C1448865154,102376,91133.35,M1090343725,0,0,0,0
8,PAYMENT,11250.37,C1541901823,21095,9844.63,M1553088064,0,0,0,0
8,PAYMENT,11253.96,C488229593,0,0,M2069266944,0,0,0,0
8,PAYMENT,11257.39,C2074203015,31540,20282.61,M1691680230,0,0,0,0
8,PAYMENT,11271.65,C859346704,170191,158919.35,M823573672,0,0,0,0
8,PAYMENT,11273.53,C148843855,0,0,M256097650,0,0,0,0
8,PAYMENT,11281.17,C1026199727,17991,6709.83,M1458562963,0,0,0,0
8,PAYMENT,11287.68,C2008488653,27592,16304.32,M1912025085,0,0,0,0
8,PAYMENT,11287.97,C822877101,21521,10233.03,M1382464071,0,0,0,0
8,PAYMENT,11295.04,C68244041,43642,32346.96,M984625592,0,0,0,0
8,PAYMENT,11295.6,C199219043,0,0,M1815166391,0,0,0,0
8,PAYMENT,11310.36,C1785948424,3684,0,M1353172164,0,0,0,0
8,PAYMENT,11311.7,C139388030,92908.77,81597.07,M567135922,0,0,0,0
8,PAYMENT,11317.21,C958352017,377929.92,366612.71,M1240313636,0,0,0,0
8,PAYMENT,11322.81,C48198170,129350,118027.19,M114630189,0,0,0,0
8,PAYMENT,11325.87,C1796146873,0,0,M399672840,0,0,0,0
8,PAYMENT,11333.69,C1503432649,937924.32,926590.63,M1876429452,0,0,0,0
8,PAYMENT,11345.03,C1801835305,131163.16,119818.14,M523256875,0,0,0,0
8,PAYMENT,11350.22,C1723723902,0,0,M857485467,0,0,0,0
8,PAYMENT,11354.12,C659606408,302394,291039.88,M1173732085,0,0,0,0
8,PAYMENT,11360.84,C969415785,381879,370518.16,M1398128260,0,0,0,0
8,PAYMENT,11361.8,C247191256,748300,736938.2,M680678654,0,0,0,0
8,PAYMENT,11370.67,C1194126813,0,0,M786088183,0,0,0,0
8,PAYMENT,11371.72,C1519233553,0,0,M1467916079,0,0,0,0
8,PAYMENT,11373,C1043895502,21522,10149,M464233753,0,0,0,0
8,PAYMENT,11376.29,C687956652,103787.93,92411.64,M1214066035,0,0,0,0
8,PAYMENT,11382.27,C93655660,0,0,M616717259,0,0,0,0
8,PAYMENT,11387.09,C561429548,19999.49,8612.4,M2125494888,0,0,0,0
8,PAYMENT,11387.84,C21221445,25321.64,13933.81,M307226978,0,0,0,0
8,PAYMENT,11401.6,C1973617091,10715,0,M1771766172,0,0,0,0
8,PAYMENT,11401.84,C1721120929,183294.05,171892.21,M422647758,0,0,0,0
8,PAYMENT,11404.91,C46745456,2063,0,M1238715111,0,0,0,0
8,PAYMENT,11404.97,C1269777529,37,0,M1192804665,0,0,0,0
8,PAYMENT,11409.98,C307315018,0,0,M1060679299,0,0,0,0
8,PAYMENT,11413.52,C1487400121,15538,4124.48,M175008347,0,0,0,0
8,PAYMENT,11420.34,C255795162,191587,180166.66,M554971739,0,0,0,0
8,PAYMENT,11423.93,C794143553,130,0,M16104112,0,0,0,0
8,PAYMENT,11434.6,C1546372166,1557874.98,1546440.37,M1963720212,0,0,0,0
8,PAYMENT,11437.42,C1983171940,214735.09,203297.68,M364533956,0,0,0,0
8,PAYMENT,11441.34,C1173188106,0,0,M237445467,0,0,0,0
8,PAYMENT,11447.78,C274802888,7248,0,M1508582667,0,0,0,0
8,PAYMENT,11452.68,C1755444189,49896.93,38444.25,M1096552547,0,0,0,0
8,PAYMENT,11461.03,C1956849100,14605,3143.97,M1104551927,0,0,0,0
8,PAYMENT,11463.47,C169661888,2020,0,M1277483421,0,0,0,0
8,PAYMENT,11465.21,C1837637612,38,0,M1222093409,0,0,0,0
8,PAYMENT,11470.97,C1256899172,63659,52188.03,M1985336264,0,0,0,0
8,PAYMENT,11475.08,C90189509,31901.31,20426.23,M1547162536,0,0,0,0
8,PAYMENT,11476.37,C56280842,0,0,M1445947111,0,0,0,0
8,PAYMENT,11479.78,C1158935183,0,0,M1142682593,0,0,0,0
8,PAYMENT,11482.15,C796106138,2074,0,M1105495267,0,0,0,0
8,PAYMENT,11499.55,C39945594,18545,7045.45,M1569384666,0,0,0,0
8,PAYMENT,11500.88,C576448068,72434.18,60933.3,M829035073,0,0,0,0
8,PAYMENT,11502.82,C1707595525,140341,128838.18,M1671390276,0,0,0,0
8,PAYMENT,11506.21,C164092742,74741,63234.79,M1798382622,0,0,0,0
8,PAYMENT,11515.11,C52649056,0,0,M3913881,0,0,0,0
8,PAYMENT,11517.96,C247981085,176425,164907.04,M1327349011,0,0,0,0
8,PAYMENT,11523.64,C1215616862,764212,752688.36,M720598959,0,0,0,0
8,PAYMENT,11523.69,C11204939,0,0,M1934855810,0,0,0,0
8,PAYMENT,11529.57,C2004709742,4259.59,0,M378546236,0,0,0,0
8,PAYMENT,11529.81,C871005702,170,0,M1502153853,0,0,0,0
8,PAYMENT,11530.54,C1860471465,203241.82,191711.28,M1305106455,0,0,0,0
8,PAYMENT,11540.61,C1020460349,90891,79350.39,M1966186452,0,0,0,0
8,PAYMENT,11554.82,C832067917,611222.43,599667.61,M1041397241,0,0,0,0
8,PAYMENT,11556.13,C1426184651,0,0,M2114665849,0,0,0,0
8,PAYMENT,11560.33,C1672588737,109,0,M2010146523,0,0,0,0
8,PAYMENT,11564.39,C1184230787,1072,0,M535878604,0,0,0,0
8,PAYMENT,11571.96,C2075210235,100360,88788.04,M170030714,0,0,0,0
8,PAYMENT,11577.34,C810883653,8493,0,M10412904,0,0,0,0
8,PAYMENT,11577.9,C1983236161,525342.46,513764.56,M1667304777,0,0,0,0
8,PAYMENT,11596.3,C92878260,822636.55,811040.25,M213876624,0,0,0,0
8,PAYMENT,11600.64,C275698346,171675.39,160074.75,M1947169936,0,0,0,0
8,PAYMENT,11618.27,C2035813201,117016,105397.73,M401571033,0,0,0,0
8,PAYMENT,11627.36,C365926255,64922,53294.64,M1353316905,0,0,0,0
8,PAYMENT,11629.11,C1847435703,4877606.17,4865977.06,M103289970,0,0,0,0
8,PAYMENT,11638.3,C379609892,0,0,M761477414,0,0,0,0
8,PAYMENT,11650.04,C1083872256,41577.02,29926.99,M628470643,0,0,0,0
8,PAYMENT,11652.05,C1589254291,12527,874.95,M2112782203,0,0,0,0
8,PAYMENT,11661.99,C90293475,868,0,M901023146,0,0,0,0
8,PAYMENT,11665.32,C1468405243,321995.53,310330.21,M554601780,0,0,0,0
8,PAYMENT,11671.33,C1591301204,709,0,M1923754932,0,0,0,0
8,PAYMENT,11677.29,C1115796877,10680,0,M1101853805,0,0,0,0
8,PAYMENT,11679.16,C155144318,768116,756436.83,M1576233379,0,0,0,0
8,PAYMENT,11682.44,C1304035790,6108,0,M666447136,0,0,0,0
8,PAYMENT,11684.93,C112660482,15818,4133.07,M610845553,0,0,0,0
8,PAYMENT,11685.56,C1871118485,781260,769574.44,M1593334981,0,0,0,0
8,PAYMENT,11694.34,C1266804910,0,0,M261584881,0,0,0,0
8,PAYMENT,11695.75,C811069438,5449,0,M625048700,0,0,0,0
8,PAYMENT,11712.05,C381323537,247829.22,236117.18,M70859399,0,0,0,0
8,PAYMENT,11715.45,C1620781635,0,0,M1626977374,0,0,0,0
8,PAYMENT,11715.85,C1518046778,0,0,M2080752777,0,0,0,0
8,PAYMENT,11725.9,C920028629,220666.75,208940.85,M985323561,0,0,0,0
8,PAYMENT,11732.31,C424443589,6928.71,0,M1351598202,0,0,0,0
8,PAYMENT,11733.69,C763608273,9006,0,M1812793795,0,0,0,0
8,PAYMENT,11736.8,C1961561385,0,0,M94356250,0,0,0,0
8,PAYMENT,11736.93,C520551177,149352.33,137615.4,M1647042524,0,0,0,0
8,PAYMENT,11738.52,C1003638922,17829.85,6091.33,M1830688100,0,0,0,0
8,PAYMENT,11766.53,C1379226179,153418.45,141651.92,M625276657,0,0,0,0
8,PAYMENT,11766.61,C1640607692,41455,29688.39,M861102873,0,0,0,0
8,PAYMENT,11768.86,C2103096989,168,0,M1191839372,0,0,0,0
8,PAYMENT,11772.35,C753233180,10153,0,M1676071452,0,0,0,0
8,PAYMENT,11775.51,C424384909,0,0,M639477839,0,0,0,0
8,PAYMENT,11777.67,C1644564366,2559,0,M292960678,0,0,0,0
8,PAYMENT,11786.96,C1559127627,724472.44,712685.48,M274848935,0,0,0,0
8,PAYMENT,11787.14,C2099518661,0,0,M1545752019,0,0,0,0
8,PAYMENT,11794.27,C1929589457,20247,8452.73,M1748266360,0,0,0,0
8,PAYMENT,11797.62,C866344830,20066,8268.38,M520916511,0,0,0,0
8,PAYMENT,11799.21,C1348353236,6548,0,M768075564,0,0,0,0
8,PAYMENT,11800.01,C430738371,205288,193487.99,M1230517565,0,0,0,0
8,PAYMENT,11810.1,C393729003,779926.1,768116,M663541618,0,0,0,0
8,PAYMENT,11812.24,C652478354,918051.15,906238.91,M1722402423,0,0,0,0
8,PAYMENT,11813.5,C199116739,1752,0,M1163160628,0,0,0,0
8,PAYMENT,11813.55,C389365693,120716.49,108902.95,M860022222,0,0,0,0
8,PAYMENT,11819.56,C698907045,4139.6,0,M478824435,0,0,0,0
8,PAYMENT,11820.17,C73924165,590,0,M832073005,0,0,0,0
